dataset/black_dress/1157ce46a9d5b369f2be2cf80350dad7a2bfa144.jpg,0.038677346,0.023529718,0.1975179,0.042449288,0.016524687,0.008861064,0.023350101,0.019697906,0.05885423,0.010118377,0.014489037,0.06035103,0.0074840067,0.0081426,0.0027541146,0.0018560337,0.00670567,0.00047897644,0.0008980808,0.00035923233,0.0,0.00029936028,0.0,0.0,0.00011974411,0.0,0.0,5.9872054e-05,0.0,0.0,0.00023948822,0.0,0.0,0.00035923233,0.0,0.0,0.12782684,0.44269398,0.8200675,0.07633687,0.10106403,0.00640631,0.010657226,0.010058505,0.030235387,0.0038916836,0.0026942424,0.033468477,0.0015566734,0.00023948822,5.9872054e-05,0.00041910438,0.0,0.0,0.00011974411,0.0,0.0,0.00023948822,0.0,0.0,0.0,0.0,0.0,5.9872054e-05,0.0,0.0,0.00011974411,0.0,0.0,0.00017961617,0.0,0.0,0.07849226,0.10537481,0.100106075,0.02855897,0.004430532,0.0,0.0006585926,0.0,0.0,5.9872054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05244792,0.01634507,0.017243152,0.008980808,0.0019757778,0.0,0.0008980808,0.0,0.0,0.00011974411,0.0,0.0,0.0,0.0,0.0,5.9872054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021973044,0.007843239,0.013471212,0.021973044,0.003292963,0.0061069494,0.023769205,0.0013171852,0.0049095084,0.07675597,0.00047897644,0.0,0.022392148,0.0,0.0,0.0019757778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010357865,0.0038318115,0.014189677,0.028259609,0.0,0.0,0.0116750505,0.0,0.0,0.055860627,0.0,0.0,0.012154027,0.0,0.0,5.9872054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007783367,0.00011974411,0.007064902,0.0006585926,0.0,0.0,0.00041910438,0.0,0.0,5.9872054e-05,0.0,0.0,0.0,0.0,0.0,5.9872054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019757777,0.0019757778,0.017542511,0.003292963,0.0005388485,0.0,0.0027541146,0.0011375691,0.0,0.0007783367,0.00023948822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046982933,0.0037941546,0.20811342,0.0048436015,0.005731595,0.041574247,0.004197788,0.008960662,0.057638858,0.010898103,0.015741704,0.08774991,0.011624644,0.02534818,0.07725544,0.009848656,0.050615635,0.026478354,0.0069424957,0.03778009,0.007346129,0.0018567139,0.011301737,0.00024218007,0.0012916271,0.001049447,0.0,0.0008072669,0.00032290677,0.0,0.00040363346,0.0,0.0,0.00056508684,0.0,0.0,0.008557029,0.00024218007,0.39087865,0.004924328,0.00056508684,0.0071846754,0.0029868875,8.072669e-05,0.0011301737,0.00016145338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020181672,0.00040363346,0.02857725,0.004439968,0.0,0.0,0.00040363346,0.0,0.0,8.072669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016064612,0.0016145338,0.017194785,0.0026639807,0.0,0.0,0.00016145338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043027326,0.07636745,0.34123173,0.08080742,0.17412747,0.60528874,0.044076774,0.12141295,0.1496673,0.037941545,0.0151766185,0.013319904,0.030918323,0.0071846754,0.0,0.019293679,0.001049447,0.0,0.0021796208,0.0,0.0,0.0012916271,0.0,0.0,0.0009687203,0.0,0.0,0.00048436015,0.0,0.0,0.00032290677,0.0,0.0,0.00024218007,0.0,0.0,0.37215003,0.07596382,0.09630694,0.20036365,0.078385614,0.024944548,0.054086883,0.025428908,0.0,0.01267409,0.0009687203,0.0,0.0008072669,0.0,0.0,8.072669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025671087,0.0025025276,0.0063774087,0.009445023,0.0,0.0,0.00040363346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012593364,0.0012109004,0.015338072,0.0037941546,0.0007265402,0.0008879936,0.002906161,0.00024218007,0.0,0.0020181672,0.0,0.0,0.0009687203,0.0,0.0,0.00016145338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716357,0.054742504,8.553516e-05,0.10153024,0.015225259,0.009408868,0.09708241,0.0038490822,0.0039346176,0.06962562,0.003250336,0.0060729966,0.025403943,0.0027371251,0.015824005,0.013343485,0.005987461,0.010178684,0.008211375,0.005217645,0.004191223,0.003678012,0.00530318,0.0045333635,0.0027371251,0.0050465744,0.009066727,0.0018817736,0.0056453208,0.0116327815,0.0012830275,0.0022239143,0.014455442,0.0027371251,0.0017107032,0.0018817736,0.24069594,0.07219168,0.0,0.137455,0.0004276758,0.0,0.1063202,0.0010264219,0.0,0.027114647,8.553516e-05,0.0,0.005901926,0.0,0.0,0.0022239143,0.0,0.0,0.0029937306,0.0,0.0,0.0015396329,0.0,0.0,0.0005987461,0.0,0.0,8.553516e-05,0.0,0.0,0.00017107032,0.0,0.0,0.00034214064,0.0,0.0,0.012830274,0.0024805197,0.0,0.016850427,0.0,0.0,0.016850427,0.0,0.0,0.0076126293,0.0,0.0,0.0008553516,0.0,0.0,0.00017107032,0.0,0.0,8.553516e-05,0.0,0.0,8.553516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.553516e-05,0.0,0.0,0.027114647,0.0018817736,0.0,0.012402599,0.0,0.0,0.0044478285,0.0,0.0,0.0028226604,0.0,0.0,0.00017107032,0.0,0.0,0.0,0.0,0.0,0.0004276758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04114241,0.065691,0.011547247,0.09836543,0.25412497,0.059275866,0.055768926,0.21169953,0.004704434,0.017876849,0.00795477,0.0,0.00530318,0.0,0.0,0.0024805197,0.0,0.0,0.0011974922,0.0,0.0,0.0011119571,0.0,0.0,0.00051321095,0.0,0.0,0.00051321095,0.0,0.0,0.0,0.0,0.0,0.00034214064,0.0,0.0,0.14763369,0.23907077,0.005901926,0.17688671,0.31100583,0.0035069415,0.085620694,0.05405822,0.0009408868,0.043195255,0.0009408868,0.0,0.014883118,0.0,0.0,0.0045333635,0.0,0.0,0.027969997,0.0,0.0,0.01590954,0.0,0.0,0.0008553516,0.0,0.0,0.0009408868,0.0,0.0,8.553516e-05,0.0,0.0,0.0091522625,0.0,0.0,0.013942231,0.0066717425,0.0,0.021554861,0.0057308557,0.0,0.008382446,0.0017107032,0.0,0.0033358713,0.0,0.0,0.0006842813,0.0,0.0,0.00034214064,0.0,0.0,0.0005987461,0.0,0.0,0.00051321095,0.0,0.0,0.00034214064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011119571,0.0,0.0,0.066375285,0.022666818,0.0014540977,0.03344425,0.002138379,0.0,0.02386431,0.004704434,0.00076981646,0.018133454,0.0039346176,0.0013685626,0.008553516,0.004191223,0.0029081954,0.0076126293,0.006928348,0.008125841,0.0076981643,0.004875504,0.0056453208,0.0044478285,0.0023949845,0.0027371251,0.0017107032,0.0030792658,0.0017107032,0.0015396329,0.0045333635,0.002138379,0.0004276758,0.0034214065,0.0060729966,0.00025660548,0.0017107032,0.0012830275,0.37375677,0.13108549,0.013642381,0.03158508,0.06962063,0.0,0.048341483,0.006524617,0.00014828675,0.012530231,0.0077109113,0.0037071689,0.006524617,0.020686002,0.020166999,0.003558882,0.05360566,0.019425565,0.0067470474,0.051974505,0.013494095,0.0015570109,0.024986317,0.0031140218,0.0014828675,0.009712783,7.4143376e-05,0.0014828675,0.0030398783,0.0,0.0008155771,0.0011121506,0.0,0.0009638639,0.000593147,0.0,0.11210478,0.17216092,0.009490352,0.26914045,0.04678447,0.0,0.11136335,0.0,0.0,0.018090984,0.0,0.0,0.0038554557,0.0,0.0,0.0036330253,0.0,0.0,0.0080074845,0.0,0.0,0.0025950181,0.0,0.0,0.0009638639,0.0,0.0,0.00044486026,0.0,0.0,0.0002965735,0.0,0.0,0.0005190036,0.0,0.0,0.011195649,0.06079757,0.0,0.008304058,0.0,0.0,0.0014828675,0.0,0.0,0.00037071688,0.0,0.0,0.00022243013,0.0,0.0,0.00022243013,0.0,0.0,0.00014828675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935212,0.0053383233,0.0,0.030547071,0.0,0.0,0.0026691617,0.0,0.0,0.00074143376,0.0,0.0,0.00037071688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058721554,0.0055607534,0.0,0.12115028,0.025653608,0.0,0.0733278,0.07977827,0.0,0.0057831835,0.0039295987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74966365,0.09156707,0.0,0.26802832,0.06687733,0.0,0.036552683,0.03759069,0.0,0.000593147,0.0009638639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012826804,0.02810034,0.0,0.020166999,0.0068211905,0.0,0.002150158,0.0014828675,0.0,0.00014828675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010824933,0.0022243012,0.0,0.010899076,0.008229915,0.0,0.0053383233,0.0046710325,0.0,0.0036330253,0.0032623084,0.0,0.0028174482,0.0032623084,0.0006672904,0.002743305,0.00570904,0.006450474,0.0028174482,0.011047363,0.0022243012,0.0014087241,0.008229915,0.0017052976,0.0013345808,0.0034847388,0.0,0.00014828675,0.0025208748,0.0,0.0005190036,0.0019277278,0.0,0.0014087241,0.0006672904,0.0,0.69495213,0.027139852,0.03067049,0.055077937,0.023578513,0.014337456,0.03920542,0.019034738,0.03245116,0.039635237,0.021460133,0.17518099,0.028705614,0.034416035,0.22264503,0.029319637,0.066468075,0.19556658,0.03324939,0.26759157,0.09152025,0.027907383,0.18003178,0.0046051787,0.01961806,0.022012753,6.140238e-05,0.012157671,0.00095173693,0.0,0.008995449,0.00012280476,0.0,0.03638091,0.0,0.0,0.30538476,0.082954615,0.14076495,0.11466895,0.052038517,0.0007061274,0.038468592,0.0058332263,0.00027631072,0.014675169,0.00015350596,0.0,0.004666581,0.0,0.0,0.0014122548,0.0,0.0,0.0020262785,0.0,0.0,0.0016578643,0.0,0.0,0.00046051785,0.0,0.0,0.00049121905,0.0,0.0,0.0003377131,0.0,0.0,0.0032850273,0.0,0.0,0.015381296,0.025481988,0.021245224,0.013815536,0.0028245095,0.0,0.0058332263,0.0,0.0,0.0033464297,0.0,0.0,0.0021183821,0.0,0.0,0.0010745417,0.0,0.0,0.0012280477,0.0,0.0,0.00076752977,0.0,0.0,0.00024560952,0.0,0.0,9.210357e-05,0.0,0.0,0.00012280476,0.0,0.0,0.0042674653,0.0,0.0,0.037516855,0.016210228,0.02035489,0.013078707,0.0017192666,0.0,0.0052499035,3.070119e-05,0.0,0.00463588,0.0,0.0,0.002394693,0.0,0.0,0.0015043584,0.0,0.0,0.0017806691,0.0,0.0,0.0022104857,0.0,0.0,0.00024560952,0.0,0.0,0.00036841427,0.0,0.0,0.0003377131,0.0,0.0,0.001934175,0.0,0.0,0.0566744,0.027170554,0.047034223,0.09087552,0.03303448,0.020416291,0.04408691,0.053727083,0.021214522,0.024591655,0.0065393536,0.0008596333,0.0108375205,0.0003070119,0.0,0.005127099,0.00015350596,0.0,0.004359569,0.0,0.0,0.003530637,0.0,0.0,0.0034692346,0.0,0.0,0.0014429559,0.0,0.0,0.00076752977,0.0,0.0,0.005188501,0.0,0.0,0.2139566,0.024039032,0.01160505,0.1728477,0.029012624,0.00049121905,0.09241059,0.018420715,0.0,0.06210851,0.0014122548,0.0,0.028920522,0.0,0.0,0.0036227405,0.0,0.0,0.03555198,0.0,0.0,0.01753038,0.0,0.0,0.0020876809,0.0,0.0,0.00082893216,0.0,0.0,0.0009210357,0.0,0.0,0.017100563,0.0,0.0,0.00850423,0.0015043584,0.0013508524,0.014030444,0.0011973465,0.0,0.010254198,6.140238e-05,0.0,0.006999871,0.0,0.0,0.0031315214,0.0,0.0,0.0023025894,0.0,0.0,0.0029166131,0.0,0.0,0.0050656963,0.0,0.0,0.0020569798,0.0,0.0,0.00089033454,0.0,0.0,0.0003377131,0.0,0.0,0.0017192666,0.0,0.0,0.07626176,0.0031622227,0.0019955775,0.02987226,0.0016885655,3.070119e-05,0.016056722,0.0016578643,3.070119e-05,0.01261819,0.00055262144,3.070119e-05,0.0074296882,6.140238e-05,0.0,0.004328868,3.070119e-05,0.0,0.006938469,3.070119e-05,0.0,0.00567972,3.070119e-05,0.0,0.0024560953,0.0,0.0,0.0015350595,0.0,0.0,0.0014736571,0.0,0.0,0.004021856,0.0,0.0
